likes,body,url 
21,"⚡ В Красноярском крае теперь 300 заболевших коронавирусом 

За последние сутки было зафиксировано еще 24 новых случаях заражения. Общее число больных в регионе достигло 300. Из них 17 — вылечились, двое — скончались. 

По всей стране за прошедшие сутки зафиксировано 6 060 подтвержденных случаев. Общее число пациентов с коронавирусом теперь 42 853 человека. 

Не очень радужные числа.",https://sun1-30.userapi.com/FY_T-ak7wVnJ4Vk48nNFJNJ9saCAJnwULcbXJA/51AEPFCuGEs.jpg
106,Этой ночью возле одного из храмов Красноярска.,https://sun1-84.userapi.com/vHH8tDRGDfUVu-VTzwgk8eFoFU1MvJRvdzHBDA/NX_nnJE3XmE.jpg
34,"⚡В Красноярском крае скончались 2 пациента с коронавирусом

Об этом стало известно сегодня. Болезнь у них протекала в тяжелой форме и они были подключены к ИВЛ в больницах Красноярска. Оба пациента находились в возрастной категории 65+ и имели хронические заболевания.

Соболезнуем их родным.",https://sun1-20.userapi.com/IcSGa0Pm1bQ07Qvl2SyKKXUe8Qv1TeRVz8JwIA/W2jbZe42Mdc.jpg
66,"⚡276 — столько зараженных коронавирусом теперь в Красноярском крае

За последние сутки было зафиксировано еще 45 случаев заражения. Всего из заболевших по краю заболевание в тяжелой форме переносят 10 человек, они находятся на ИВЛ. Еще 25 человек лечатся на дому.

Из общего числа заболевших 17 человек уже успели вылечиться и были выписаны из больницы, а на карантине в регионе пребывают 4 147 человек.

Всего по России зарегистрировано 4 785 случаев, а общее число заболевших теперь 36 793. Наша страна вошла в десятку лидеров по количеству больных.

Не самые приятные новости, в общем-то.",https://sun1-19.userapi.com/G-LmEK4BIWVejeZNnKYeLzIsxObHqVbhPhDDQA/w86o3TpkZ8Q.jpg
10,"Одному из самых известных памятников города коронавирус теперь тоже не страшен, его постоянно подвергают дезинфекции ☂

Но тереть нос всё же не стоит. 

Фото: Илья Наймушин",https://sun1-19.userapi.com/9Hk2xaG7tNTy8QOpLnGA6AMfolvdYu94Hj3MAA/Oi89XZ-ZEXU.jpg
38,"⚡Хорошие новости: в Красноярске откроют первый Центр КТ-диагностики пациентов с подозрением на коронавирус 

Открытие нового центра диагностики состоится уже на следующей неделе. А расположен он будет на территории Федерального Сибирского научно-клинического центра ФМБА России (ул. Коломенская, 26. 

В Центре будут делать развернутый и биохимический анализ крови, электрокардиографию и пульсоксиметрию. Ключевое исследование — компьютерная томография, которая позволяет на ранних этапах выявить признаки вирусной пневмонии. После полного обследования врачи Центра определят тактику и место проведения терапии — амбулаторно с соблюдением режима изоляции на дому или с госпитализацией в стационар.

Пропускная способность центра составит около 40 исследований в сутки",https://sun1-97.userapi.com/uo6OWP1pI8shEjURR16-jvaYK_SewO9uWhzoNQ/VjVElxZ8i_U.jpg
88,"Когда сильно хочется, но нельзя — в бой вступает смекалочка 😂

Вот, например, находчивые красноярцы очень просто решили проблему с прогулками всей семьей.",https://sun9-28.userapi.com/c858020/v858020401/1dcae1/EOyx2bwd8Jc.jpg
193,"Никакого коронавируса и всего вот этого вот, просто крутой красноярский котик залез на дерево 😹

Доброе утро, друзья! Держим в курсе! 

Кстати, можете поделиться в комментах фотографиями своих любимцев, самых крутых опубликуем.",https://sun1-92.userapi.com/rqai0L6sFFcsk443TwH9dv2VnvEvzWiyuDCe6A/1QCPQ8C5k7M.jpg
10,"⚡ Вот и подошла к концу очередная рабочая (у кого-то нет) неделя, а коронавирус, к сожалению, к концу подходить даже не собирается. Завершаем день полной сводкой о нём:

В мире / России: 
Заболевших — 2 128 200 / 31 989 
Выздоровевших — 546 022 / 2 590 
Погибших — 144 817 / 273 

На карантине в Красноярском крае — 4 907 человек. 

🦠 4069 новых случаев заражения коронавирусом зафиксированы в России за сутки — это на 678 больше, чем днем ранее 
🦠 Госдума отменила НДФЛ с выплат медикам за работу с больными COVID-19
🦠 Госдума смягчила требования к госзакупкам в 2020 году из-за COVID-19
🦠 Работающие россияне старше 65 лет смогут получить больничный с 20 по 30 апреля
🦠 Решение о переносе ЕГЭ может быть принято после майских праздников
🦠 Донорам плазмы для больных коронавирусом в Москве будут выплачивать деньги
🦠 Минпросвещения РФ приняло решение перенести всероссийские проверочные работы на следующий учебный год
🦠 В России не осталось регионов без коронавируса. Последним был Алтайский край
🦠 Коронавирус не может передаваться через домашних животных — эксперт Роспотребнадзора
🦠 Более половины россиян (55%) считают, что пасхальные богослужения в этом году следует провести без участия прихожан из-за коронавируса
🦠 Минздрав РФ: из-за COVID-19 препараты от ВИЧ могут поставить позже
🦠 В Красноярске откроют первый Центр КТ-диагностики пациентов с подозрением на коронавирус

Как вам такие новости, друзья? Что думаете? Кстати, приглашаем вас к дискуссии в нашем vk-чате: https://vk.cc/asSjXa",https://sun1-15.userapi.com/7OWRzr5s8XsKdMvaAJf2S28kPLqDm8KSUvbvYg/C8vyfqHC5R4.jpg
46,"Тут Департамент здравоохранения Москвы снял очень крутой ролик о работе врачей в условиях пандемии

«Они скажут, что это работа, но это — подвиг».

Настоящие герои нашего времени.",none
21,"«Домик справим — и за-жи-вём»: ТОП-5 участков для жизни под Красноярском

Жизнь за городом с введением режима самоизоляции стала казаться особенно сладкой. Свой дом, дворик, куда без штрафа и электронного пропуска можно выйти на прогулку, площадка для занятий спортом и уютное гнездышко в пару этажей для себя и семью — звучит как песня, но начать стоит с выбора земельного участка. 

Мы же, как и всегда, готовы помочь и предлагаем несколько вариантов, которые можно купить уже сейчас, ищите здесь: https://newslab.ru/article/962414

📍 Более того, для тех, кто действительно настроен серьезно, мы запустили наш новый спецпроект «Дом мечты», который поможет разобраться всем желающих в тонкостях строительства и сделать правильный выбор в подборе материалов, всё здесь: https://newslab.ru/projects/dommechty/",https://sun1-25.userapi.com/LN15J2ANBe8BrsJBqWbGMbIj5F-Z1Di1EV0GwA/YajPxkn6fXQ.jpg
33,"⚡В России не осталось регионов без коронавируса

Последней пала Республика Алтай. Сегодня сообщили о первом подтвержденном случае заражения коронавирусом в регионе. 

Тем временем главный алтайский шаман Акай Кине решил провести обряд для «успокоения коронавируса». По словам шамана, сам ритуал займет около двух часов, в ходе которых вирусу будет сделано некое подношение, как знак уважения. 

Нормально, сейчас он нас зауважает и заражать точно перестанет. Так победим!",https://sun1-99.userapi.com/GT_YvNH5aNQZSbTo8PTxu0UEA9eCjMcX5rqueg/OGegOMv56NQ.jpg
109,"⚡Штрафы за нарушение режима самоизоляции теперь абсолютно законны 

Если до этого момента многие люди, которые хоть как-то подкованы в основах российского законодательства, могли парировать отсутствием введенного режима ЧС, конституцией и тп, и уходить от штрафов (да, такое действительно работало), то больше не смогут. 

В общем, госдума оперативно внесла изменения в КоАП и теперь статья 20.6.1. звучит следующим образом: Невыполнение правил поведения при чрезвычайной ситуации ИЛИ УГРОЗЕ ЕЕ ВОЗНИКНОВЕНИЯ. 

Нормально работают.",https://sun1-94.userapi.com/WZftuTLTZHpVW5sqhcnk3uAbLGXxtadO0Kl3gg/nqqYHhjRtB4.jpg
19,"Друзья, если вы вдруг собираетесь на выходные покинуть Красноярск, ну, например, уехать на дачу, у нас для вас кое-что есть!

📍 Предлагаем ознакомиться со всеми тонкостями выезда и нашего города и въезда в другие, а еще свериться с блокпостами, которые расположены на выезде из Красноярска, всё здесь: https://newslab.ru/article/962451",https://sun1-89.userapi.com/3rzm9RVDCvtUAF2gmiJyt9mKPK4RIhvZQJmQ0Q/ZcJvHCQnS80.jpg
25,"Еще немного доброты в ваши ленты: неравнодушные красноярцы своими силами подарили врачам, которые заняты в лечении коронавируса, еще одну кофемашину 

Еще в конце марта в соцсетях жители города организовывали сбор средств на кофемашину для персонала и врачей, которые вынуждены буквально жить на работе, тогда аппарат отправился в БСМП. 

На этот же раз красноярцы пожертвовали деньги на покупку кофемашины для врачей и персонала базового инфекционного госпиталя краевой больницы. 

«Говорим не просто „спасибо“, а выражаем искреннюю, огромную благодарность от персонала нашего госпиталя всем, кто принял участие в сборе средств», — сказали врачи.",https://sun1-27.userapi.com/qPmj90ZYNCGARcEJQMfYs3ZxcAGygxW6-cFHAQ/LBcXmp_bF-I.jpg
4,"Экономисты, социологи, политологи из экспертного клуба «Комитет развития» обсудили, как в Красноярском крае противодействуют распространению коронавируса. 
 
Директор Красноярского филиала Финансового университета Павел Клачков отметил, что «волшебной таблетки» от коронавируса не существует. Странам и регионам приходится методом проб и ошибок вырабатывать меры реагирования. 
 
Эксперты отметили, что власти Красноярского края принимают сбалансированные решения. 
 
✅Губернатор своим Указом разрешил работать организациям в сфере строительства, сельского хозяйства. 
 
✅ Массовые страхи по поводу дефицита продуктов не оправдались. 
 
✅Губернатор Александр Усс и члены правительства регулярно общаются с жителями и объясняют решения. «Когда вводятся меры карантина и самоизоляции, очень важный момент – не вгонять людей в депрессию, не запугивать их», - отметил председатель комитета по политическим технологиям РАСО Евгений Минченко. 
 
✅После пандемии весь мир и Красноярский край ждет большая цифровизация. Например, кандидатам в депутаты разрешат собирать половину подписей для выдвижения через портал «Госуслуги».",https://sun1-16.userapi.com/tqWE_gv3zIzVkDDLqvukGR8ggqFj1fqbrpqJqQ/ELbuz1PGTX4.jpg
21,"⚡29 новых случаев заражения коронавирусом зарегистрировано на территории Красноярского края за последние сутки

Общее число зараженных по краю достигло 231. Выздоровевших по-прежнему 17. Еще 4 907 человек находятся на карантине. 

4 070 новых заболевших зафиксировано по всей стране, общее число — 32 007. За сутки от коронавируса по России скончался 41 человек, всего — 273. 

#коронавирус #coronavirus",https://sun1-89.userapi.com/-NLOGsB4XHKvMP5Q-8SBxKiq8ByPulEafKhfLg/9cIpmxPEMGs.jpg
80,"Тыдыщ! С 21 апреля на перемещения горожан по Красноярску вводятся новые ограничения 

Уже со вторника каждый Красноярец, который планирует выйти из дома и добраться до места работы, будет обязан иметь при себе цифровой пропуск, его вам должен оформить работодатель.

Справка от работодателя в бумажном виде, которую можно предоставлять сейчас, на следующей неделе потеряет свою актуальность. К слову, людям, которые просто выходят из дома, предоставлено право выбора между бумажной объяснительной и разовым цифровым пропуском — можно пользоваться тем, чем вам удобнее.

Киберпанк, который мы не ждали.",https://sun1-83.userapi.com/-f_c7zJKZPnYY8nEx6W1cJehijUZxTbGW995dg/M57bVupCOR4.jpg
127,"Извините, но это явно очень актуально 😂

Друзья, а как дела с вашей продуктивностью и активностью на самоизоляции? Занимаетесь спортом? Нашли какое-нибудь новое хобби? Или просто прозябаете?",https://sun9-2.userapi.com/c858132/v858132822/1c5801/RSU2cr4kc9E.jpg
12,"Ипотечные каникулы-2020: как пострадавшим от коронавируса получить отсрочку по кредитным платежам

Режим самоизоляции нанес существенный удар по бюджету многих красноярцев. Одни на время остались без работы, зарплата других стала существенно ниже, но жить дальше, очевидно, как-то надо. А еще — вносить платежи по кредитам, если они есть. 

Правительство на днях приняло закон о кредитных каникулах. Мы же рассказываем о том, можно ли заставить его работать на себя.

📍Вот здесь ищите ответы на главные вопросы о спешно принятом новом законе о кредитных каникулах: https://newslab.ru/article/962195",https://sun1-88.userapi.com/4wURXW6nhpxaGb3L47RxY1v9oxQrfBr1WA-OZA/KUN8r-oksUo.jpg
26,"Это пятничное утро предлагаем начать с доброты 🤗

Кажется, одна большая общая проблема действительно способна сделать нас с вами гораздо добрее, вот, например, еще в одном магазине города, теперь уже в Кировском районе, всем нуждающимся бесплатно раздают хлеб. Это инициатива предпринимателя. 

Доброе утро, друзья! Будьте и вы сегодня чуточку добрее!",https://sun1-85.userapi.com/xkaSZr-E-fH8B2C0GA9D6uFvwtsrereKiWRPTA/mu-UmDJkTHw.jpg
27,"ФСБ в Красноярске задержала подростка, который готовил терракт 

Об этом сообщили в пресс-службе ведомства. У 14-летнего подростка при задержании изъяли обрез охотничьего ружья с патронами и самодельные взрывные устройства. 

В телефоне и компьютере подозреваемого нашли информацию о подготовке к преступлению. Готовиться к нему он начал еще несколько месяцев назад и хотел совершить его к годовщине массового убийства в американской школе «Колумбайн». Планы подростка сначала нарушил коронавирус, а затем и ФСБ. 

На видеозаписи оперативной съёмки молодой человек рассказал, что «планировал устроить расстрел» в школе 19-20 апреля. Какое именно учреждение он собирался атаковать, не уточняется.",none
9,"⚡В Красноярском крае сегодня случился резкий скачок числа заболевших — +60. А что по ситуации в целом? 

В мире / России:
Заболевших — 2 037 691 / 27 938
Выздоровевших — 514 612 / 2 304 
Погибших — 134 087 / 232 

На карантине в Красноярском крае — 4 847 человек

🦠 По России за сутки +3448 новых случаев — рекорд. 
🦠 В Красноярском крае лишь 10 % от всех больных коронавирусом получили болезнь за пределами региона.
🦠10 пациентов с коронавирусом в Красноярском крае находятся на ИВЛ
🦠Врач-инфекционист Николай Малышев считает, что пик эпидемии коронавируса в России будет в июне-июле.
🦠ФАС обратилась в правительство с предложением не индексировать тарифы на газ для населения в июле
🦠Россия к концу апреля будет производить 7 млн различных видов защитных масок в день
🦠Кабмин выделит регионам 48 млрд рублей для выплат медикам, борющимся с коронавирусом
🦠Матвиенко предлагает ввести в законодательство понятие дистанционного образования и установить порядок его проведения
🦠Решение о дате парада Победы будет принято руководством страны в ближайшие дни
🦠В Чехии впервые с 22 марта не зафиксировали ни одной смерти от COVID-19 за сутки

Как думаете, когда это все закончится?",https://sun1-88.userapi.com/pOEQUF5USgAWe5KxgIyOIwPSPxtK7y4ip2WgYw/7MPT_9RxSRc.jpg
24,"⚡10 — столько человек в красноярском крае находятся на искусственной вентиляции легких из-за коронавируса. 

Количество таких пациентов за прошедшие сутки увеличилось на 6 человек. Половина из общего числа находится в Красноярске, еще пятеро — в других районах края. 

Тут, к слову, вчера телеканал «Настоящее время» выпустил небольшой видеоролик о ситуации в московских больницах, которые занимаются лечением больных коронавирусом. С места событий, так сказать. 

Посмотрите, ужаснитесь 👇🏻",none
18,"Не хотите немного мрака? 

В городе Вязьма на карантин был закрыт дом престарелых. Произошло это после того, как у 86(!!) человек, которые в нем проживали/работали был обнаружен коронавирус. Один из заболевших уже скончался. 

Всего в интернате проживает около 250 человек. Из них почти 100 – маломобильные постояльцы + 59 человек персонала. 

Сюжет для фильма ужасов, не иначе.",https://sun1-16.userapi.com/YgDvkyg1Picx7xNBBLS6MuARfyZxBS2HAhguGg/nrnr_4DcPbs.jpg
9,"В Красноярске уволили чиновника, который отвечал за отлов бездомных собак

Евгения Петрюка, который руководил «Управлением дорог и благоустройства», напомним, арестовали еще несколько месяцев назад, обвинив в халатности. 

По версии следователей, он не следил за работой отловщиков и не контролировал ситуацию с бездомными животными в городе, что и привело к смерти несколько горожан от укусов собак. Сегодня появилось и распоряжение о его увольнении с занимаемой должности. 

Как думаете, виноват чиновник? Или просто крайнего нашли?",https://sun1-96.userapi.com/3t2oj2iLlSiZLwPQgPatRPEDn_ujPXHSqyIK5Q/31S8R5IUNRk.jpg
32,"«Пока на остановки льют антисептики — возле домов горы мусора»

Сегодня мэр города у себя в инстаграме поделился роликом о том, что Красноярск перешел на летний режим уборки улиц, теперь улицы моют шампунем и дезинфицируют. В бой пустили и уличные пылесосы. 

И пока в центре города, кажется, от чистоты скоро будет блестеть вообще все, где-то тихо плачет один правый. Вот, например, жители улицы Песочной, что в Ленинском районе, делятся прекрасными снимками свалки возле дома. Образовалась она, говорят, из-за того, что оттуда убрали мусорные контейнеры. Ответа от администрации района по поводу вывоза мусора нет.",https://sun1-91.userapi.com/1eD4g18p3cjwKGE4ZRX17fmJt7qsKeak7XQNPA/SR9tavnfpt4.jpg
18,"😕 Еще немного грустной информации: Группа БИ-2 перенесла майский концерт в Красноярске

Коллектив объявил о вынужденном переносе майских дальневосточных и сибирских концертов. В рамках тура NewBest была назначена дата выступления в Красноярске. Однако музыканты перенесли концерт на сентябрь 2020 года из-за динамики распространения опасного коронавируса.

Группа призвала поклонников не огорчаться и сохранять спокойствие: все купленные ранее билеты будут действительны на новую дату выступления и обменивать ничего не надо. Концерт в Красноярске, запланированный на 23 мая, перенесен на 25 сентября. Место проведения останется неизменным: выступление Би-2 с новой программой NewBest пройдет в Платинум Арене.",https://sun1-97.userapi.com/jGsPXpAkUpbHbwTRb0ApZ2plIRD8U_Hs7ad52Q/_mQV32Wlrhs.jpg
20,"⚡60 — столько новых случаев заражения коронавирусом зарегистрировано в Красноярском крае за прошедшие сутки

Общее число заболевших достигло уже 202 человек(из них 4 лечатся на дому). К числу успевших вылечиться добавились 2 новых пациента — их теперь 20. На карантине в нашем регионе пребывают 4 847 человек. 

📍По России +3448 новых случаев, что всего на 60 больше, чем вчера. 

Вот здесь можно глянуть распределение больных по городам нашего региона, а еще разбивку по возрастным группам: https://newslab.ru/news/962243

Что-то как-то не внушает спокойствия такое количество случаев за сутки, завтра 100 будет? ☹

UPD: С числом выздоровевших произошла ошибка, их по-прежнему 17",https://sun1-29.userapi.com/fY9Y9kMhRZyGskN-ns0fpVqSCcGHaIRAn3506g/6Gsmc1U8T-Q.jpg
14,"В Красноярске, кстати, вот-вот должна заработать система электронных пропусков для перемещения по улицам города 

📍Почитать подробно о ней можете здесь: https://newslab.ru/news/962070

А пока посмотрите, к чему появление подобной системы вчера привело в Москве, там образовались огромные очереди на входе в метрополитен. Очень безопасно, да. К вечеру очереди устранили, но страшно представить, сколько народу в них побывали.

У нас такого, конечно же, не будет. Единственный случай, когда можно сказать, что отсутствие метро в нашем городе — это хорошо 🙃",https://sun9-59.userapi.com/c854016/v854016153/220d65/wcW_ZKCoKH0.jpg
44,"Немного не самых приятных новостей: за последнюю неделю красноярцы стали гораздо чаще жаловаться на грязный воздух в городе 

Вот, например, видео из Солнечного, на нем отчетливо видно, что шашлычники, автомобилисты и частный сектор опять портят жизнь горожанам, ага.",none
62,"У вас есть деньги? Тогда государство идет к вам. 

Тут вчера глава Счетной палаты РФ предложил для борьбы с кризисом брать деньги с личных счетов россиян. Речь идет о 30 трлн рублей, которые лежат на счетах и вкладах физических лиц в российских банках.

По мнению Алексея Кудрина, часть этих средств может быть привлечена государством в рамках заимствований на внутреннем рынке. 

Позже у себя в твиттере он разъяснил ситуацию: «В интервью РБК сказал об обычной практике банков во всех странах вкладывать свободные средства, в том числе депозиты физлиц, в гособлигации. Кто-то расценил это как рекомендацию изъять деньги вкладчиков - это абсурд. Конечно, об этом речь не идет»",https://sun1-26.userapi.com/D2pZkTobxdmzwTxsl9Pl2cyv4Y56sFnAeeii7Q/eypB6nDF3dI.jpg
32,"«Мы все потеряли работу, а 400 евро на билет у меня нет»: история застрявшего в Таиланде красноярца

Пандемия коронавируса во всем мире буквально заперла людей в чужих странах, в том числе и россиян. Наших соотечественников перевозят обратно на родину, но быстро это сделать не получается, а у многих и вовсе нет шансов попасть в эвакуационный самолет. 

Герой нашего нового материала Алексей Исиченко, он уехал в Азию, где началась вспышка, еще осенью и видел, как развивались события. Сейчас он находится в Таиланде и просто не может улететь домой.

📍О том, как живут брошенные за границей россияне, читайте здесь: https://newslab.ru/article/961981",https://sun1-94.userapi.com/BqpcntfPReL6Ob9XbLGD6EDrYtJCZ7Rs5h8a0A/3UFmS8vK02I.jpg
198,"Друзья, заботы о природе пост! 

В Красноярске на днях начали появляться вот такие вот прекрасные жёлтые и сиреневые подснежники, ещё их называют сон-трава, или прострел. Они занесены в Красную книгу. 

Хочется обратиться к вам и попросить: если вдруг встретите на своём пути такие, не рвите и не топчите их, пожалуйста, пусть они живут и радуют нас с вами ещё много лет 🙏🏻",https://sun9-59.userapi.com/c857432/v857432573/1c2ab8/Ui7XGAdSV-8.jpg
10,"⚡Заканчиваем день, как и всегда, последними данными по коронавирусу

В целом по миру и России ситуация такова:
Заболевших — 2 016 840 / 24 490 
Выздоровевших — 494 661 / 1 986 
Погибших — 126 948 / 198

На карантине в Красноярском крае — 4 112

🦠 Путин предложил предоставить малым и средним предприятиям прямую безвозмездную помощь от государства, деньги можно будет направить в том числе на выплаты зарплат
🦠 Еще 200 млрд рублей будут направлены на обеспечение сбалансированности бюджета регионов
🦠 Москва временно отказалась от закупки на 13 млрд руб для проведения благоустройства
🦠 Путин просит правительство, бизнес-объединения и регионы постоянно оценивать ситуацию в экономике, готовить новые меры
🦠 За неделю с 9 апреля более 180 тысяч россиян подали электронные заявления о признании их безработными
🦠 Путин поручил освободить от НДФЛ выплаты врачам, борющимся с коронавирусом
🦠 Путин предложил создание нового кредитного продукта: льготный кредит бизнесу на пополнение оборотных средств 
🦠 Решение о переносе праздничных мероприятий в честь 75-летия Победы, в том числе парада, может быть принято в самое ближайшее время
🦠 Число заболевших коронавирусом в мире превысило отметку в 2 млн человек 
🦠 На этой неделе в РФ пока ожидается рост числа заразившихся коронавирусом - представитель ВОЗ в РФ

Как вам новости этого дня, что думаете по тому, как развивается ситуация?",https://sun1-47.userapi.com/0hPxLyHWkp9LFvFhotyRU2thP6cDhfUR0xaXDg/EZ5-8XFbziE.jpg
46,"Тем временем красноярские моржи, кажется, не боятся совсем ничего 

¯\_(ツ)_/¯

На Енисее сегодня, кстати, начался ледоход.",https://sun1-84.userapi.com/RHK0JVpQFSxxrohC1YiB6AKcIZ8khRYpAMSanA/tnKFVsdNgkM.jpg
13,"А мэрия Красноярска тем временем показала эскизы обновленной Театральной площади 

Реновация Театральной площади — один из проектов подготовки Красноярска к 400-летию. На основании представленных концепций, с учётом лучших идей и предложений жюри будет сформирован итоговый проект, в соответствии с которым будут внесены изменения в ряд градостроительных документов. 

Победу в конкурсе одержала работа №1, второе и третье места были распределены соответствующим образом. 

Как вам такие варианты? Какой нравится больше всего?",https://sun1-97.userapi.com/05pdRVyZ5-OlwKHI4cuxsB1u0yMjy2isJRvuww/62glcBVUbM0.jpg
106,"⚡ВАУ! Здравый смысл! Путин только что предложил предоставить малым и средним предприятиям прямую безвозмездную помощь от государства, деньги можно будет направить в том числе на выплаты зарплат

Поддержка государства бизнесу будет из расчета 12 130 (МРОТ) рублей на одного сотрудника в месяц, требование к предприятиям — сохранение 90% сотрудников.

Сразу нельзя было?",https://sun1-27.userapi.com/eLXPihmXHwowGVSU3JZ2uooQ9TTW5BhluFltMg/aOdsXnHQMvQ.jpg
35,"Красноярцы, судя по всему, восприняли разрешение «гулять» слишком буквально

Вот, например, один из дворов Солнечного, детская площадка кишит людьми. Более того, если верить карте Яндекса, то у нашего города сегодня самый низкий индекс самоизоляции из всех крупных городов страны. 

Друзья, ну вы серьезно? Действительно не понимаете, что вредите, в первую очередь, себе? Если здоровье не беспокоит, подумайте о том, что все послабления можно отменить также быстро, как принять.",none
19,"⚡ Коронавирусные клещи совсем разбушевались 

Если вы вдруг из тех людей, что не боятся выходить на улицу, то вам стоит насторожиться не только по поводу возможности подхватить коронавирус, но и насчет клещей, они уже выходят на пик активности. 

Так за последнюю неделю в нашем регионе от укусов этих кровососущих уже пострадал 51 человек. В Красноярске контакты населения с клещами зарегистрированы на территории Академгородка, Зеленой Рощи, в Удачном, а также в окрестностях Ботанического сада им. В.М. Крутовского.

📍С начала сезона специалисты исследовали 31 клеща, в 9,1 % выделен возбудитель клещевого боррелиоза.

Напомним, в Красноярске клещей на исследование принимают в «Центре гигиены и эпидемиологии»:

🔎 ул. Сопочная, 38 (понедельник — пятница с 08:30 час. до 17:00 час.);
🔎 ул. Ленина, 168 (понедельник — пятница с 08:30 час. до 17:00 час.);
🔎 ул. 26 Бакинских комиссаров, 29 (понедельник — пятница с 08:30 час. до 16:00 час.)

Друзья, будьте осторожны!",https://sun1-97.userapi.com/uG2fSHSvsbXgFFTjcCId4_UjhbcVEAuraw6Z9g/67OJWAGogyw.jpg
5,"Тут депутат краевого парламента рассказал о поддержке бизнеса в этот максимальной трудный период

Владимир Демидов рассказал о мерах поддержки бизнесу со стороны правительства и муниципалитетов, а также дал советы предпринимателям. Он, например, считает, что бизнесмены, получившие «каникулы» из-за коронавируса, имеют возможность начать работу в более эффективном формате

О том, как, по мнению депутата заксобрания, использовать кризис, чтобы завтра было будущее, читайте здесь: https://newslab.ru/news/961786",https://sun1-25.userapi.com/Yn0OAVOzvrCCXA6pSbRy1MmmBBmWfZyANju_Yw/EoGWeWCde_I.jpg
19,"⚡ +11 новых случаев заражения коронавирусом в Красноярском крае за прошедшие сутки

Общее число заболевших сегодня достигло 142 человек, 17 из — вылечились. Еще 4 112 находятся на карантине. По России + 3388 — на 614 случаев больше, чем вчера. 

Ситуация же с распределением заболевших по населенным пунктам нашего края выглядит как-то так 👇🏻",https://sun1-22.userapi.com/oNrzyE33KXxQ_10FQA5J2G4as1YVtUsLzYLikw/CMlHPtRsLFw.jpg
21,"Пасхальные богослужения в Красноярском крае пройдут за закрытыми дверями. Верующих не пустят в храмы и на родительский день

📍Подробности здесь: https://newslab.ru/news/961989",https://sun1-22.userapi.com/LGvTk8XCyZiLI6Y6DaFcP3cLWLXJFtRsVWfIJw/ROkxi86fhjA.jpg
